"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Inland water","1990","118","Papua New Guinea","998",""
"1","Inland water","1990","178","Panama","109",""
"1","Inland water","1990","5294032","Palau","0",""
"1","Inland water","1990","36","Pakistan","2522",""
"1","Inland water","1990","95","Oman","0",""
"1","Inland water","1990","6008","Occupied Palestinian Territory","19",""
"1","Inland water","1990","126","Norway","1953",""
"1","Inland water","1990","106","Republic of Korea","53",""
"1","Inland water","1990","96","Qatar","0",""
"1","Inland water","1990","7665786","Puerto Rico","8",""
"1","Inland water","1990","141","Portugal","49.3",""
"1","Inland water","1990","150","Poland","827",""
"1","Inland water","1990","7661984","Pitcairn","0",""
"1","Inland water","1990","84","Philippines","183",""
"1","Inland water","1990","212","Peru","522",""
"1","Inland water","2000","215","Argentina","4371",""
"1","Inland water","2000","179","Antigua and Barbuda","0",""
"1","Inland water","2000","7656243","Aruba","0",""
"1","Inland water","2000","156","Armenia","160",""
"1","Inland water","2000","129","Austria","142",""
"1","Inland water","2000","123","Australia","5892",""
"1","Inland water","2000","180","Bahamas","387",""
"1","Inland water","2000","157","Azerbaijan","397",""
"1","Inland water","2000","86","Afghanistan","0",""
"1","Inland water","1990","21","Zimbabwe","391",""
"1","Inland water","2000","45","Algeria","0",""
"1","Inland water","2000","144","Albania","135",""
"1","Inland water","2000","80","Andorra","0",""
"1","Inland water","2000","109","American Samoa","0",""
"1","Inland water","2000","7656221","Anguilla","0",""
"1","Inland water","2000","13","Angola","0",""
"1","Inland water","2000","32","Bhutan","0",""
"1","Inland water","2000","205","Bolivia (plurinational state of)","1420",""
"1","Inland water","2000","145","Bosnia and Herzegovina","1",""
"1","Inland water","2000","14","Botswana","1500",""
"1","Inland water","2000","206","Brazil","18975",""
"1","Inland water","2000","183","British Virgin Islands","0",""
"1","Inland water","2000","81","Brunei Darussalam","50",""
"1","Inland water","2000","146","Bulgaria","36",""
"1","Inland water","2000","87","Bahrain","0",""
"1","Inland water","2000","31","Bangladesh","1383",""
"1","Inland water","2000","181","Barbados","0",""
"1","Inland water","2000","158","Belarus","12",""
"1","Inland water","2000","130","Belgium","25",""
"1","Inland water","2000","171","Belize","16",""
"1","Inland water","2000","55","Benin","200",""
"1","Inland water","2000","182","Bermuda","0",""
"1","Inland water","1990","54","Tunisia","825",""
"1","Inland water","1990","199","Trinidad and Tobago","0",""
"1","Inland water","1990","121","Tonga","3",""
"1","Inland water","1990","642354615","Tokelau","0",""
"1","Inland water","1990","4921972","Tuvalu","0",""
"1","Inland water","1990","7665808","Turks and Caicos Islands","0",""
"1","Inland water","1990","168","Turkmenistan","1817",""
"1","Inland water","1990","99","Turkey","1393",""
"1","Inland water","1990","167","Tajikistan","259",""
"1","Inland water","1990","98","Syrian Arab Republic","140",""
"1","Inland water","1990","142","Switzerland","128",""
"1","Inland water","1990","128","Sweden","3996",""
"1","Inland water","1990","3","Togo","240",""
"1","Inland water","1990","7655420","Timor-Leste","0",""
"1","Inland water","1990","151","The former Yugoslav Republic of Macedonia","28",""
"1","Inland water","1990","41","Thailand","223",""
"1","Inland water","1990","214","Venezuela (Bolivarian Republic of)","3000",""
"1","Inland water","1990","79","Viet Nam","1924",""
"1","Inland water","1990","170","Uzbekistan","2200",""
"1","Inland water","1990","122","Vanuatu","0",""
"1","Inland water","1990","101","Yemen","0",""
"1","Inland water","1990","20","Zambia","922",""
"1","Inland water","1990","4922016","Wallis and Futuna Islands","0",""
"1","Inland water","1990","4054","Western Sahara","0",""
"1","Inland water","1990","100","United Arab Emirates","0",""
"1","Inland water","1990","143","United Kingdom","167",""
"1","Inland water","1990","56","Uganda","4394",""
"1","Inland water","1990","169","Ukraine","2420",""
"1","Inland water","1990","200","United States of America","47011",""
"1","Inland water","1990","217","Uruguay","120",""
"1","Inland water","1990","19","United Republic of Tanzania","6150",""
"1","Inland water","1990","202","United States Virgin Islands","0",""
"1","Inland water","2000","76","Ghana","1100",""
"1","Inland water","2000","134","Germany","828",""
"1","Inland water","2000","135","Greece","306",""
"1","Inland water","2000","7655146","Gibraltar","0",""
"1","Inland water","2000","9","Gabon","1000",""
"1","Inland water","2000","112","French Polynesia","34",""
"1","Inland water","2000","160","Georgia","21",""
"1","Inland water","2000","66","Gambia","130",""
"1","Inland water","2000","125","Finland","3433",""
"1","Inland water","2000","111","Fiji","0",""
"1","Inland water","2000","209","French Guiana","176",""
"1","Inland water","2000","133","France","140",""
"1","Inland water","2000","60","Ethiopia","799",""
"1","Inland water","2000","159","Estonia","284",""
"1","Inland water","2000","7653870","Falkland Islands","0",""
"1","Inland water","2000","642354614","Faeroe Islands","0",""
"1","Inland water","2000","149","Hungary","341",""
"1","Inland water","2000","127","Iceland","275",""
"1","Inland water","2000","33","India","31407",""
"1","Inland water","2000","82","Indonesia","9300",""
"1","Inland water","2000","210","Guyana","1812",""
"1","Inland water","2000","190","Haiti","19",""
"1","Inland water","2000","7657948","Holy See","0",""
"1","Inland water","2000","175","Honduras","20",""
"1","Inland water","2000","174","Guatemala","46",""
"1","Inland water","2000","643000370","Guernsey","0",""
"1","Inland water","2000","77","Guinea","14",""
"1","Inland water","2000","67","Guinea-Bissau","800",""
"1","Inland water","2000","4103","Greenland","0",""
"1","Inland water","2000","188","Grenada","0",""
"1","Inland water","2000","189","Guadeloupe","1.9",""
"1","Inland water","2000","113","Guam","0",""
"1","Inland water","2000","172","Costa Rica","4",""
"1","Inland water","2000","110","Cook Islands","0",""
"1","Inland water","2000","7","Congo","50",""
"1","Inland water","2000","22","Comoros","0",""
"1","Inland water","2000","207","Colombia","3225",""
"1","Inland water","2000","102","China","17470",""
"1","Inland water","2000","216","Chile","783",""
"1","Inland water","2000","65","Chad","2480",""
"1","Inland water","2000","6","Central African Republic","0",""
"1","Inland water","2000","184","Cayman Islands","0.4",""
"1","Inland water","2000","64","Cape Verde","0",""
"1","Inland water","2000","203","Canada","89116",""
"1","Inland water","2000","5","Cameroon","273",""
"1","Inland water","2000","38","Cambodia","452",""
"1","Inland water","2000","4","Burundi","215",""
"1","Inland water","2000","63","Burkina Faso","40",""
"1","Inland water","2000","8","Equatorial Guinea","0",""
"1","Inland water","2000","62","Eritrea","1660",""
"1","Inland water","2000","53","Egypt","600",""
"1","Inland water","2000","173","El Salvador","32",""
"1","Inland water","2000","187","Dominican Republic","35",""
"1","Inland water","2000","208","Ecuador","672",""
"1","Inland water","2000","72","Djibouti","2",""
"1","Inland water","2000","186","Dominica","0",""
"1","Inland water","2000","12","Democratic Republic of the Congo","7781",""
"1","Inland water","2000","132","Denmark","66",""
"1","Inland water","2000","75","Côte d'Ivoire","446",""
"1","Inland water","2000","105","Democratic People's Republic of Korea","13",""
"1","Inland water","2000","88","Cyprus","1",""
"1","Inland water","2000","148","Czech Republic","160",""
"1","Inland water","2000","147","Croatia","62",""
"1","Inland water","2000","185","Cuba","104",""
"0","Forest","2010","137","Italy","9149",""
"0","Forest","2010","91","Israel","154",""
"0","Forest","2010","7655849","Isle of Man","3.46",""
"0","Forest","2010","136","Ireland","739",""
"0","Forest","2010","92","Jordan","97.5",""
"0","Forest","2010","643000371","Jersey","0.6",""
"0","Forest","2010","103","Japan","24979",""
"0","Forest","2010","191","Jamaica","337.1",""
"0","Forest","2010","93","Kuwait","6.25",""
"0","Forest","2010","114","Kiribati","12.15",""
"0","Forest","2010","73","Kenya","3467",""
"0","Forest","2010","161","Kazakhstan","3309",""
"0","Forest","2010","94","Lebanon","136.9",""
"0","Forest","2010","163","Latvia","3354",""
"0","Forest","2010","39","Lao People's Democratic Republic","15751",""
"0","Forest","2010","162","Kyrgyzstan","953.8",""
"0","Forest","2010","174","Guatemala","3657",""
"0","Forest","2010","643000370","Guernsey","0.2",""
"0","Forest","2010","189","Guadeloupe","63.5",""
"0","Forest","2010","113","Guam","25.88",""
"0","Forest","2010","210","Guyana","15205",""
"0","Forest","2010","190","Haiti","101",""
"0","Forest","2010","77","Guinea","6544",""
"0","Forest","2010","67","Guinea-Bissau","2022",""
"0","Forest","2010","149","Hungary","2029",""
"0","Forest","2010","127","Iceland","29.9",""
"0","Forest","2010","7657948","Holy See","0",""
"0","Forest","2010","175","Honduras","5192",""
"0","Forest","2010","89","Iran (Islamic Republic of)","11075",""
"0","Forest","2010","90","Iraq","825",""
"0","Forest","2010","33","India","68434",""
"0","Forest","2010","82","Indonesia","94432",""
"0","Forest","2010","7653870","Falkland Islands","0",""
"0","Forest","2010","642354614","Faeroe Islands","0.1",""
"0","Forest","2010","125","Finland","22157",""
"0","Forest","2010","111","Fiji","1014.08",""
"0","Forest","2010","209","French Guiana","8082",""
"0","Forest","2010","133","France","15954",""
"0","Forest","2010","9","Gabon","22000",""
"0","Forest","2010","112","French Polynesia","155",""
"0","Forest","2010","160","Georgia","2742.29",""
"0","Forest","2010","66","Gambia","480",""
"0","Forest","2010","76","Ghana","4940",""
"0","Forest","2010","134","Germany","11076",""
"0","Forest","2010","135","Greece","3903",""
"0","Forest","2010","7655146","Gibraltar","0",""
"0","Forest","2010","188","Grenada","16.99",""
"0","Forest","2010","4103","Greenland","0.22",""
"0","Forest","2010","88","Cyprus","173.182",""
"0","Forest","2010","148","Czech Republic","2657",""
"0","Forest","2010","75","Côte d'Ivoire","10403",""
"0","Forest","2010","105","Democratic People's Republic of Korea","5666",""
"0","Forest","2010","12","Democratic Republic of the Congo","154135",""
"0","Forest","2010","132","Denmark","544",""
"0","Forest","2010","72","Djibouti","5.6",""
"0","Forest","2010","186","Dominica","44.66",""
"0","Forest","2010","187","Dominican Republic","1972",""
"0","Forest","2010","208","Ecuador","9865",""
"0","Forest","2010","53","Egypt","70",""
"0","Forest","2010","173","El Salvador","287",""
"0","Forest","2010","8","Equatorial Guinea","1626",""
"0","Forest","2010","62","Eritrea","1532",""
"0","Forest","2010","159","Estonia","2217",""
"0","Forest","2010","60","Ethiopia","12296",""
"0","Forest","2010","165","Republic of Moldova","386",""
"0","Forest","2010","106","Republic of Korea","6222",""
"0","Forest","2010","96","Qatar","0",""
"0","Forest","2010","7665786","Puerto Rico","552",""
"0","Forest","2010","141","Portugal","3456",""
"0","Forest","2010","150","Poland","9337",""
"0","Forest","2010","7661984","Pitcairn","3.5",""
"0","Forest","2010","84","Philippines","7665",""
"0","Forest","2010","643000375","Saint Martin (French part)","1",""
"0","Forest","2010","196","Saint Lucia","47",""
"0","Forest","2010","195","Saint Kitts and Nevis","11",""
"0","Forest","2010","18","Saint Helena","2",""
"0","Forest","2010","25","Réunion","88",""
"0","Forest","2010","10","Rwanda","435",""
"0","Forest","2010","166","Russian Federation","809090",""
"0","Forest","2010","152","Romania","6573",""
"0","Forest","2010","5293394","Northern Mariana Islands","30.319",""
"0","Forest","2010","126","Norway","10065",""
"0","Forest","2010","116","Niue","18.6",""
"0","Forest","2010","643000372","Norfolk Island","0.46",""
"0","Forest","2010","70","Niger","1204",""
"0","Forest","2010","1","Nigeria","9041",""
"0","Forest","2010","124","New Zealand","8269",""
"0","Forest","2010","177","Nicaragua","3114",""
"0","Forest","2010","211","Paraguay","17582",""
"0","Forest","2010","212","Peru","67992",""
"0","Forest","2010","178","Panama","3251",""
"0","Forest","2010","118","Papua New Guinea","28726",""
"0","Forest","2010","36","Pakistan","1687",""
"0","Forest","2010","5294032","Palau","40.303",""
"0","Forest","2010","6008","Occupied Palestinian Territory","9.17",""
"0","Forest","2010","95","Oman","2",""
"0","Forest","2010","643000290","Montenegro","543",""
"0","Forest","2010","107","Mongolia","10898",""
"0","Forest","2010","57","Morocco","5131",""
"0","Forest","2010","193","Montserrat","2.5",""
"0","Forest","2010","176","Mexico","64802",""
"0","Forest","2010","7661379","Mayotte","13.815",""
"0","Forest","2010","7655168","Monaco","0",""
"0","Forest","2010","4921994","Micronesia (Federated States of)","64.129",""
"0","Forest","2010","140","Netherlands","365",""
"0","Forest","2010","35","Nepal","3636",""
