"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","0","Commercial","2005","22","Comoros","1.3",""
"0","Forest","0","Commercial","2005","130","Belgium","164.1",""
"0","Forest","0","Commercial","2005","158","Belarus","1433.9",""
"0","Forest","0","Commercial","2005","32","Bhutan","248",""
"0","Forest","0","Commercial","2005","55","Benin","114.4",""
"0","Forest","0","Commercial","2005","206","Brazil","44635.6",""
"0","Forest","0","Commercial","2005","145","Bosnia and Herzegovina","358",""
"0","Forest","0","Commercial","2005","146","Bulgaria","591",""
"0","Forest","0","Commercial","2005","81","Brunei Darussalam","62.06",""
"0","Forest","0","Commercial","2005","7653870","Falkland Islands","0",""
"0","Forest","0","Commercial","2005","125","Finland","2150.21",""
"0","Forest","0","Commercial","2005","133","France","2512",""
"0","Forest","0","Commercial","2005","9","Gabon","400",""
"0","Forest","0","Commercial","2005","160","Georgia","121",""
"0","Forest","0","Commercial","2005","7655146","Gibraltar","0",""
"0","Forest","0","Commercial","2005","189","Guadeloupe","0.8",""
"0","Forest","0","Commercial","2005","174","Guatemala","109",""
"0","Forest","0","Commercial","2005","147","Croatia","385.01",""
"0","Forest","0","Commercial","2005","185","Cuba","242",""
"0","Forest","0","Commercial","2005","88","Cyprus","7.415",""
"0","Forest","0","Commercial","2005","148","Czech Republic","734.9",""
"0","Forest","0","Commercial","2005","132","Denmark","106.3",""
"0","Forest","0","Commercial","2005","53","Egypt","0",""
"0","Forest","0","Commercial","2005","159","Estonia","455",""
"0","Forest","0","Commercial","2005","60","Ethiopia","71.2",""
"0","Forest","0","Commercial","2000","121","Tonga","0.6",""
"0","Forest","0","Commercial","2000","642354615","Tokelau","0",""
"0","Forest","0","Commercial","2000","151","The former Yugoslav Republic of Macedonia","78.89",""
"0","Forest","0","Commercial","2000","167","Tajikistan","0",""
"0","Forest","0","Commercial","2000","168","Turkmenistan","0",""
"0","Forest","0","Commercial","2000","99","Turkey","1198.356",""
"0","Forest","0","Commercial","2000","54","Tunisia","0.501",""
"0","Forest","0","Commercial","2000","199","Trinidad and Tobago","21.62",""
"0","Forest","0","Commercial","2000","50","Spain","818.57",""
"0","Forest","0","Commercial","2000","28","South Africa","242",""
"0","Forest","0","Commercial","2000","120","Solomon Islands","109.3",""
"0","Forest","0","Commercial","2000","154","Slovenia","332.9",""
"0","Forest","0","Commercial","2000","142","Switzerland","416",""
"0","Forest","0","Commercial","2000","128","Sweden","3033.6",""
"0","Forest","0","Commercial","2000","29","Swaziland","12.1",""
"0","Forest","0","Commercial","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Commercial","2005","144","Albania","74.4",""
"0","Forest","0","Commercial","2005","45","Algeria","117",""
"0","Forest","0","Commercial","2000","20","Zambia","347.71",""
"0","Forest","0","Commercial","2000","21","Zimbabwe","11.47",""
"0","Forest","0","Commercial","2005","129","Austria","1159",""
"0","Forest","0","Commercial","2005","31","Bangladesh","43",""
"0","Forest","0","Commercial","2005","13","Angola","264",""
"0","Forest","0","Commercial","2005","215","Argentina","1973",""
"0","Forest","0","Commercial","2000","100","United Arab Emirates","0",""
"0","Forest","0","Commercial","2000","143","United Kingdom","309",""
"0","Forest","0","Commercial","2000","56","Uganda","2.7",""
"0","Forest","0","Commercial","2000","169","Ukraine","1884",""
"0","Forest","0","Commercial","2000","79","Viet Nam","257",""
"0","Forest","0","Commercial","2000","101","Yemen","0",""
"0","Forest","0","Commercial","2000","200","United States of America","37546",""
"0","Forest","0","Commercial","2000","170","Uzbekistan","0.034",""
"0","Forest","0","Commercial","2005","155","Serbia","251",""
"0","Forest","0","Commercial","2005","71","Senegal","243",""
"0","Forest","0","Commercial","2005","153","Slovakia","494.6",""
"0","Forest","0","Commercial","2005","2","Sierra Leone","31",""
"0","Forest","0","Commercial","2005","7655310","San Marino","0",""
"0","Forest","0","Commercial","2005","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Commercial","2005","97","Saudi Arabia","0",""
"0","Forest","0","Commercial","2005","11","Sao Tome and Principe","4.5",""
"0","Forest","0","Commercial","2005","166","Russian Federation","80479.05",""
"0","Forest","0","Commercial","2005","152","Romania","1351.7",""
"0","Forest","0","Commercial","2005","25","Réunion","0.6",""
"0","Forest","0","Commercial","2005","10","Rwanda","65",""
"0","Forest","0","Commercial","2005","141","Portugal","152",""
"0","Forest","0","Commercial","2005","150","Poland","1909",""
"0","Forest","0","Commercial","2005","106","Republic of Korea","344",""
"0","Forest","0","Commercial","2005","96","Qatar","0",""
"0","Forest","0","Commercial","2005","199","Trinidad and Tobago","21.3",""
"0","Forest","0","Commercial","2005","54","Tunisia","0.56",""
"0","Forest","0","Commercial","2005","99","Turkey","1135.101",""
"0","Forest","0","Commercial","2005","168","Turkmenistan","0",""
"0","Forest","0","Commercial","2005","167","Tajikistan","0",""
"0","Forest","0","Commercial","2005","151","The former Yugoslav Republic of Macedonia","76.38",""
"0","Forest","0","Commercial","2005","642354615","Tokelau","0",""
"0","Forest","0","Commercial","2005","121","Tonga","0.6",""
"0","Forest","0","Commercial","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Commercial","2005","29","Swaziland","11.4",""
"0","Forest","0","Commercial","2005","128","Sweden","3234",""
"0","Forest","0","Commercial","2005","142","Switzerland","422",""
"0","Forest","0","Commercial","2005","154","Slovenia","374",""
"0","Forest","0","Commercial","2005","120","Solomon Islands","108",""
"0","Forest","0","Commercial","2005","28","South Africa","242",""
"0","Forest","0","Commercial","2005","50","Spain","825.37",""
"0","Forest","0","Commercial","2005","164","Lithuania","464.6",""
"0","Forest","0","Commercial","2005","58","Libyan Arab Jamahiriya","0",""
"0","Forest","0","Commercial","2005","94","Lebanon","1.397",""
"0","Forest","0","Commercial","2005","163","Latvia","569",""
"0","Forest","0","Commercial","2005","162","Kyrgyzstan","0",""
"0","Forest","0","Commercial","2005","73","Kenya","64",""
"0","Forest","0","Commercial","2005","161","Kazakhstan","0",""
"0","Forest","0","Commercial","2005","92","Jordan","0",""
"0","Forest","0","Commercial","2005","191","Jamaica","1.11",""
"0","Forest","0","Commercial","2005","137","Italy","1269.4",""
"0","Forest","0","Commercial","2005","91","Israel","0.2",""
"0","Forest","0","Commercial","2005","136","Ireland","69.1",""
"0","Forest","0","Commercial","2005","33","India","1338",""
"0","Forest","0","Commercial","2005","149","Hungary","322.068",""
"0","Forest","0","Commercial","2005","7657948","Holy See","0",""
"0","Forest","0","Commercial","2005","67","Guinea-Bissau","21",""
"0","Forest","0","Commercial","2005","1","Nigeria","151",""
"0","Forest","0","Commercial","2005","126","Norway","898",""
"0","Forest","0","Commercial","2005","177","Nicaragua","88.68",""
"0","Forest","0","Commercial","2005","70","Niger","13",""
"0","Forest","0","Commercial","2005","140","Netherlands","65",""
"0","Forest","0","Commercial","2005","124","New Zealand","402",""
"0","Forest","0","Commercial","2005","40","Myanmar","418",""
"0","Forest","0","Commercial","2005","5293372","Nauru","0",""
"0","Forest","0","Commercial","2005","57","Morocco","135",""
"0","Forest","0","Commercial","2005","16","Mozambique","204",""
"0","Forest","0","Commercial","2005","24","Mauritius","1.85",""
"0","Forest","0","Commercial","2005","7655168","Monaco","0",""
"0","Forest","0","Commercial","2005","68","Mali","76.29",""
"0","Forest","0","Commercial","2005","192","Martinique","0.47",""
"0","Forest","0","Commercial","2005","131","Luxembourg","25.95",""
"0","Forest","0","Commercial","2005","23","Madagascar","622",""
"0","Forest","0","Commercial","2000","158","Belarus","1337.1",""
"0","Forest","0","Commercial","2000","31","Bangladesh","44",""
"0","Forest","0","Commercial","2000","129","Austria","1088",""
"0","Forest","0","Commercial","2000","215","Argentina","1971",""
"0","Forest","0","Commercial","2000","145","Bosnia and Herzegovina","358",""
"0","Forest","0","Commercial","2000","32","Bhutan","237",""
"0","Forest","0","Commercial","2000","55","Benin","120.3",""
"0","Forest","0","Commercial","2000","130","Belgium","157.4",""
"0","Forest","0","Commercial","2000","5","Cameroon","1195",""
"0","Forest","0","Commercial","2000","146","Bulgaria","526",""
"0","Forest","0","Commercial","2000","81","Brunei Darussalam","64.69",""
"0","Forest","0","Commercial","2000","206","Brazil","45268.01",""
"0","Forest","0","Commercial","2000","216","Chile","1870",""
"0","Forest","0","Commercial","2000","65","Chad","86",""
"0","Forest","0","Commercial","2000","6","Central African Republic","1062",""
"0","Forest","0","Commercial","2000","64","Cape Verde","11.8",""
"0","Forest","0","Commercial","1990","168","Turkmenistan","0",""
"0","Forest","0","Commercial","1990","56","Uganda","2.9",""
"0","Forest","0","Commercial","1990","54","Tunisia","0.395",""
"0","Forest","0","Commercial","1990","99","Turkey","1148.57",""
"0","Forest","0","Commercial","1990","143","United Kingdom","282",""
"0","Forest","0","Commercial","1990","200","United States of America","34885",""
"0","Forest","0","Commercial","1990","169","Ukraine","1414",""
"0","Forest","0","Commercial","1990","100","United Arab Emirates","0",""
"0","Forest","0","Commercial","1990","101","Yemen","0",""
"0","Forest","0","Commercial","1990","20","Zambia","359.04",""
"0","Forest","0","Commercial","1990","170","Uzbekistan","0.033",""
"0","Forest","0","Commercial","1990","79","Viet Nam","216",""
"0","Forest","0","Commercial","2000","45","Algeria","121",""
"0","Forest","0","Commercial","2000","13","Angola","267",""
"0","Forest","0","Commercial","1990","21","Zimbabwe","14.7",""
"0","Forest","0","Commercial","2000","144","Albania","75.8",""
"0","Forest","0","Commercial","1990","2","Sierra Leone","49",""
"0","Forest","0","Commercial","1990","71","Senegal","261",""
"0","Forest","0","Commercial","1990","154","Slovenia","273.2",""
"0","Forest","0","Commercial","1990","153","Slovakia","401.6",""
"0","Forest","0","Commercial","1990","28","South Africa","242",""
"0","Forest","0","Commercial","1990","120","Solomon Islands","112",""
"0","Forest","0","Commercial","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Commercial","1990","50","Spain","565.1",""
"0","Forest","0","Commercial","1990","128","Sweden","2791.2",""
"0","Forest","0","Commercial","1990","29","Swaziland","13.5",""
"0","Forest","0","Commercial","1990","167","Tajikistan","0",""
"0","Forest","0","Commercial","1990","142","Switzerland","392",""
"0","Forest","0","Commercial","1990","642354615","Tokelau","0",""
"0","Forest","0","Commercial","1990","151","The former Yugoslav Republic of Macedonia","76.29",""
"0","Forest","0","Commercial","1990","199","Trinidad and Tobago","22.24",""
"0","Forest","0","Commercial","1990","121","Tonga","0.6",""
"0","Forest","0","Commercial","1990","177","Nicaragua","115.56",""
"0","Forest","0","Commercial","1990","70","Niger","20",""
"0","Forest","0","Commercial","1990","1","Nigeria","108",""
"0","Forest","0","Commercial","1990","126","Norway","701",""
"0","Forest","0","Commercial","1990","150","Poland","1485",""
"0","Forest","0","Commercial","1990","141","Portugal","166",""
"0","Forest","0","Commercial","1990","96","Qatar","0",""
"0","Forest","0","Commercial","1990","106","Republic of Korea","169",""
"0","Forest","0","Commercial","1990","152","Romania","1347.5",""
"0","Forest","0","Commercial","1990","166","Russian Federation","80039.64",""
"0","Forest","0","Commercial","1990","10","Rwanda","64",""
"0","Forest","0","Commercial","1990","25","Réunion","0.6",""
"0","Forest","0","Commercial","1990","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Commercial","1990","7655310","San Marino","0",""
"0","Forest","0","Commercial","1990","11","Sao Tome and Principe","4.5",""
"0","Forest","0","Commercial","1990","97","Saudi Arabia","0",""
"0","Forest","0","Commercial","2000","10","Rwanda","31",""
"0","Forest","0","Commercial","2000","166","Russian Federation","80270.39",""
"0","Forest","0","Commercial","2000","152","Romania","1346.4",""
"0","Forest","0","Commercial","2000","106","Republic of Korea","277",""
"0","Forest","0","Commercial","2000","96","Qatar","0",""
"0","Forest","0","Commercial","2000","141","Portugal","163",""
"0","Forest","0","Commercial","2000","150","Poland","1736",""
"0","Forest","0","Commercial","2000","126","Norway","809",""
"0","Forest","0","Commercial","2000","153","Slovakia","463.2",""
"0","Forest","0","Commercial","2000","2","Sierra Leone","36",""
"0","Forest","0","Commercial","2000","71","Senegal","249",""
"0","Forest","0","Commercial","2000","97","Saudi Arabia","0",""
"0","Forest","0","Commercial","2000","11","Sao Tome and Principe","4.5",""
"0","Forest","0","Commercial","2000","7655310","San Marino","0",""
"0","Forest","0","Commercial","2000","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Commercial","2000","25","Réunion","0.6",""
"0","Forest","0","Commercial","2000","24","Mauritius","1.86",""
"0","Forest","0","Commercial","2000","7655168","Monaco","0",""
"0","Forest","0","Commercial","2000","68","Mali","78.63",""
"0","Forest","0","Commercial","2000","192","Martinique","0.47",""
"0","Forest","0","Commercial","2000","131","Luxembourg","25.95",""
"0","Forest","0","Commercial","2000","23","Madagascar","631",""
"0","Forest","0","Commercial","2000","58","Libyan Arab Jamahiriya","0",""
"0","Forest","0","Commercial","2000","164","Lithuania","449.5",""
"0","Forest","0","Commercial","2000","70","Niger","14",""
"0","Forest","0","Commercial","2000","1","Nigeria","137",""
"0","Forest","0","Commercial","2000","140","Netherlands","61",""
"0","Forest","0","Commercial","2000","177","Nicaragua","97.63",""
"0","Forest","0","Commercial","2000","40","Myanmar","437",""
"0","Forest","0","Commercial","2000","5293372","Nauru","0",""
"0","Forest","0","Commercial","2000","57","Morocco","127",""
"0","Forest","0","Commercial","2000","16","Mozambique","211",""
"0","Forest","0","Commercial","2000","149","Hungary","306.785",""
"0","Forest","0","Commercial","2000","7657948","Holy See","0",""
"0","Forest","0","Commercial","2000","136","Ireland","68",""
"0","Forest","0","Commercial","2000","33","India","1217",""
"0","Forest","0","Commercial","2000","189","Guadeloupe","0.7",""
"0","Forest","0","Commercial","2000","7655146","Gibraltar","0",""
"0","Forest","0","Commercial","2000","67","Guinea-Bissau","22",""
"0","Forest","0","Commercial","2000","174","Guatemala","116",""
"0","Forest","0","Commercial","2000","73","Kenya","70.4",""
"0","Forest","0","Commercial","2000","161","Kazakhstan","0",""
"0","Forest","0","Commercial","2000","163","Latvia","546",""
"0","Forest","0","Commercial","2000","162","Kyrgyzstan","0",""
"0","Forest","0","Commercial","2000","137","Italy","1154.9",""
"0","Forest","0","Commercial","2000","91","Israel","0.2",""
"0","Forest","0","Commercial","2000","92","Jordan","0",""
"0","Forest","0","Commercial","2000","191","Jamaica","1.11",""
"0","Forest","0","Commercial","2000","185","Cuba","205",""
"0","Forest","0","Commercial","2000","148","Czech Republic","698.7",""
"0","Forest","0","Commercial","2000","132","Denmark","74.3",""
"0","Forest","0","Commercial","2000","53","Egypt","0",""
"0","Forest","0","Commercial","2000","102","China","5556.7",""
"0","Forest","0","Commercial","2000","22","Comoros","2.11",""
"0","Forest","0","Commercial","2000","7","Congo","1370",""
"0","Forest","0","Commercial","2000","147","Croatia","360.12",""
"0","Forest","0","Commercial","2000","133","France","2254",""
"0","Forest","0","Commercial","2000","9","Gabon","400",""
"0","Forest","0","Commercial","2000","160","Georgia","121",""
"0","Forest","0","Commercial","2000","134","Germany","3045",""
"0","Forest","0","Commercial","2000","159","Estonia","458.3",""
"0","Forest","0","Commercial","2000","60","Ethiopia","76.4",""
"0","Forest","0","Commercial","2000","7653870","Falkland Islands","0",""
"0","Forest","0","Commercial","2000","125","Finland","2043.04",""
"0","Forest","0","Commercial","1990","5293372","Nauru","0",""
"0","Forest","0","Commercial","1990","140","Netherlands","52",""
"0","Forest","0","Commercial","1990","16","Mozambique","222",""
"0","Forest","0","Commercial","1990","40","Myanmar","491",""
"0","Forest","0","Commercial","1990","7655168","Monaco","0",""
"0","Forest","0","Commercial","1990","57","Morocco","114",""
"0","Forest","0","Commercial","1990","68","Mali","83.31",""
"0","Forest","0","Commercial","1990","24","Mauritius","1.86",""
"0","Forest","0","Commercial","1990","131","Luxembourg","20.38",""
"0","Forest","0","Commercial","1990","23","Madagascar","643",""
"0","Forest","0","Commercial","1990","58","Libyan Arab Jamahiriya","0",""
"0","Forest","0","Commercial","1990","164","Lithuania","413",""
"0","Forest","0","Commercial","1990","162","Kyrgyzstan","0",""
"0","Forest","0","Commercial","1990","163","Latvia","451",""
"0","Forest","0","Commercial","1990","161","Kazakhstan","0",""
"0","Forest","0","Commercial","1990","73","Kenya","82.6",""
"0","Forest","0","Commercial","1990","92","Jordan","0",""
"0","Forest","0","Commercial","1990","191","Jamaica","1.19",""
"0","Forest","0","Commercial","1990","137","Italy","925.9",""
"0","Forest","0","Commercial","1990","91","Israel","0.2",""
"0","Forest","0","Commercial","1990","136","Ireland","60.2",""
"0","Forest","0","Commercial","1990","33","India","1139",""
"0","Forest","0","Commercial","1990","149","Hungary","275.733",""
"0","Forest","0","Commercial","1990","7657948","Holy See","0",""
"0","Forest","0","Commercial","1990","67","Guinea-Bissau","23",""
"0","Forest","0","Commercial","1990","174","Guatemala","131",""
"0","Forest","0","Commercial","1990","189","Guadeloupe","0.6",""
"0","Forest","0","Commercial","1990","7655146","Gibraltar","0",""
"0","Forest","0","Commercial","1990","134","Germany","2625",""
"0","Forest","0","Commercial","1990","160","Georgia","121",""
"0","Forest","0","Commercial","1990","9","Gabon","400",""
"0","Forest","0","Commercial","1990","133","France","2077",""
"0","Forest","0","Commercial","1990","53","Egypt","0",""
"0","Forest","0","Commercial","1990","60","Ethiopia","87",""
"0","Forest","0","Commercial","1990","7653870","Falkland Islands","0",""
"0","Forest","0","Commercial","1990","125","Finland","1844.245",""
"0","Forest","0","Commercial","1990","147","Croatia","310.34",""
"0","Forest","0","Commercial","1990","185","Cuba","130",""
"0","Forest","0","Commercial","1990","148","Czech Republic","625.1",""
"0","Forest","0","Commercial","1990","132","Denmark","64.9",""
"0","Forest","0","Commercial","1990","216","Chile","1825",""
"0","Forest","0","Commercial","1990","102","China","7023.4",""
"0","Forest","0","Commercial","1990","22","Comoros","2.98",""
"0","Forest","0","Commercial","1990","7","Congo","1381",""
"0","Forest","0","Commercial","1990","5","Cameroon","1314",""
"0","Forest","0","Commercial","1990","64","Cape Verde","8.3",""
"0","Forest","0","Commercial","1990","6","Central African Republic","1076",""
"0","Forest","0","Commercial","1990","65","Chad","92",""
"0","Forest","0","Commercial","1990","206","Brazil","47417.07",""
"0","Forest","0","Commercial","1990","145","Bosnia and Herzegovina","291",""
"0","Forest","0","Commercial","1990","146","Bulgaria","405",""
"0","Forest","0","Commercial","1990","81","Brunei Darussalam","81.58",""
"0","Forest","0","Commercial","1990","130","Belgium","128",""
"0","Forest","0","Commercial","1990","158","Belarus","1091.1",""
"0","Forest","0","Commercial","1990","32","Bhutan","214",""
"0","Forest","0","Commercial","1990","55","Benin","137",""
"0","Forest","0","Commercial","1990","215","Argentina","1960",""
"0","Forest","0","Commercial","1990","13","Angola","272",""
"0","Forest","0","Commercial","1990","31","Bangladesh","44",""
"0","Forest","0","Commercial","1990","129","Austria","947",""
"0","Forest","0","Commercial","1990","45","Algeria","127",""
"0","Forest","0","Commercial","1990","144","Albania","75.2",""
