"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","5","Soil carbon","1990","7655146","Gibraltar","0",""
"0","Forest","5","Soil carbon","1990","160","Georgia","191.2",""
"0","Forest","5","Soil carbon","1990","134","Germany","858",""
"0","Forest","5","Soil carbon","1990","9","Gabon","1430",""
"0","Forest","5","Soil carbon","1990","66","Gambia","13.7",""
"0","Forest","5","Soil carbon","1990","133","France","1022",""
"0","Forest","5","Soil carbon","1990","209","French Guiana","737",""
"0","Forest","5","Soil carbon","1990","7653870","Falkland Islands","0",""
"0","Forest","5","Soil carbon","1990","125","Finland","3623",""
"0","Forest","5","Soil carbon","1990","159","Estonia","325.958",""
"0","Forest","5","Soil carbon","1990","60","Ethiopia","982",""
"0","Forest","5","Soil carbon","1990","154","Slovenia","117",""
"0","Forest","5","Soil carbon","1990","153","Slovakia","270.5",""
"0","Forest","5","Soil carbon","1990","74","Sudan","2673",""
"0","Forest","5","Soil carbon","1990","28","South Africa","582.2",""
"0","Forest","5","Soil carbon","1990","97","Saudi Arabia","34.21",""
"0","Forest","5","Soil carbon","1990","11","Sao Tome and Principe","1.3",""
"0","Forest","5","Soil carbon","1990","2","Sierra Leone","146.55",""
"0","Forest","5","Soil carbon","1990","26","Seychelles","1.59",""
"0","Forest","5","Soil carbon","1990","25","R?union","1.5",""
"0","Forest","5","Soil carbon","1990","10","Rwanda","14.946",""
"0","Forest","5","Soil carbon","1990","7655310","San Marino","0",""
"0","Forest","5","Soil carbon","1990","643000373","Saint-Barth?lemy","0",""
"0","Forest","5","Soil carbon","1990","106","Republic of Korea","433",""
"0","Forest","5","Soil carbon","1990","96","Qatar","0",""
"0","Forest","5","Soil carbon","1990","166","Russian Federation","78000",""
"0","Forest","5","Soil carbon","1990","152","Romania","578.55",""
"0","Forest","5","Soil carbon","1990","70","Niger","68",""
"0","Forest","5","Soil carbon","1990","1","Nigeria","810",""
"0","Forest","5","Soil carbon","1990","212","Peru","3508",""
"0","Forest","5","Soil carbon","1990","84","Philippines","427.05",""
"0","Forest","5","Soil carbon","1990","17","Namibia","271.62",""
"0","Forest","5","Soil carbon","1990","5293372","Nauru","0",""
"0","Forest","5","Soil carbon","1990","140","Netherlands","37",""
"0","Forest","5","Soil carbon","1990","115","New Caledonia","58.34",""
"0","Forest","5","Soil carbon","1990","176","Mexico","4761",""
"0","Forest","5","Soil carbon","1990","7655168","Monaco","0",""
"0","Forest","5","Soil carbon","1990","57","Morocco","150",""
"0","Forest","5","Soil carbon","1990","16","Mozambique","1345",""
"0","Forest","5","Soil carbon","1990","15","Malawi","183",""
"0","Forest","5","Soil carbon","1990","68","Mali","492",""
"0","Forest","5","Soil carbon","1990","69","Mauritania","12.8",""
"0","Forest","5","Soil carbon","1990","24","Mauritius","2.71",""
"0","Forest","1","Carbon in below-ground biomass","2010","121","Tonga","0.17",""
"0","Forest","1","Carbon in below-ground biomass","2010","642354615","Tokelau","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","151","The former Yugoslav Republic of Macedonia","12.5",""
"0","Forest","1","Carbon in below-ground biomass","2010","41","Thailand","187",""
"0","Forest","1","Carbon in below-ground biomass","2010","168","Turkmenistan","3.5",""
"0","Forest","1","Carbon in below-ground biomass","2010","99","Turkey","174.513",""
"0","Forest","1","Carbon in below-ground biomass","2010","54","Tunisia","2.4",""
"0","Forest","1","Carbon in below-ground biomass","2010","199","Trinidad and Tobago","3.53",""
"0","Forest","1","Carbon in below-ground biomass","2010","143","United Kingdom","19",""
"0","Forest","1","Carbon in below-ground biomass","2010","100","United Arab Emirates","4.77",""
"0","Forest","1","Carbon in below-ground biomass","2010","169","Ukraine","148",""
"0","Forest","1","Carbon in below-ground biomass","2010","56","Uganda","23.1",""
"0","Forest","1","Carbon in below-ground biomass","2010","170","Uzbekistan","5.9",""
"0","Forest","1","Carbon in below-ground biomass","2010","200","United States of America","3199",""
"0","Forest","1","Carbon in below-ground biomass","2010","202","United States Virgin Islands","0.106",""
"0","Forest","1","Carbon in below-ground biomass","2010","19","United Republic of Tanzania","391",""
"0","Forest","1","Carbon in below-ground biomass","2010","101","Yemen","1.55",""
"0","Forest","1","Carbon in below-ground biomass","2010","20","Zambia","467.61",""
"0","Forest","1","Carbon in below-ground biomass","2010","79","Viet Nam","214",""
"0","Forest","1","Carbon in below-ground biomass","2010","4054","Western Sahara","7.53",""
"0","Forest","2","Carbon in dead wood","1990","129","Austria","3",""
"0","Forest","2","Carbon in dead wood","1990","158","Belarus","1.9",""
"0","Forest","1","Carbon in below-ground biomass","2010","21","Zimbabwe","104.49",""
"0","Forest","2","Carbon in dead wood","1990","123","Australia","1521",""
"0","Forest","2","Carbon in dead wood","1990","206","Brazil","4204",""
"0","Forest","2","Carbon in dead wood","1990","203","Canada","4753",""
"0","Forest","2","Carbon in dead wood","1990","130","Belgium","1.38",""
"0","Forest","2","Carbon in dead wood","1990","55","Benin","6.77",""
"0","Forest","2","Carbon in dead wood","1990","172","Costa Rica","25.85",""
"0","Forest","2","Carbon in dead wood","1990","148","Czech Republic","16.6",""
"0","Forest","2","Carbon in dead wood","1990","216","Chile","245.8",""
"0","Forest","2","Carbon in dead wood","1990","102","China","677.9",""
"0","Forest","2","Carbon in dead wood","1990","53","Egypt","0.613",""
"0","Forest","2","Carbon in dead wood","1990","132","Denmark","0.4",""
"0","Forest","2","Carbon in dead wood","1990","125","Finland","15.1",""
"0","Forest","2","Carbon in dead wood","1990","7653870","Falkland Islands","0",""
"0","Forest","2","Carbon in dead wood","1990","7655146","Gibraltar","0",""
"0","Forest","2","Carbon in dead wood","1990","209","French Guiana","117",""
"0","Forest","2","Carbon in dead wood","1990","77","Guinea","66",""
"0","Forest","2","Carbon in dead wood","1990","189","Guadeloupe","0.6",""
"0","Forest","2","Carbon in dead wood","1990","7657948","Holy See","0",""
"0","Forest","2","Carbon in dead wood","1990","210","Guyana","63",""
"0","Forest","2","Carbon in dead wood","1990","33","India","25",""
"0","Forest","2","Carbon in dead wood","1990","149","Hungary","2.6",""
"0","Forest","2","Carbon in dead wood","1990","91","Israel","0.04",""
"0","Forest","2","Carbon in dead wood","1990","136","Ireland","1.44",""
"0","Forest","2","Carbon in dead wood","1990","92","Jordan","0.329",""
"0","Forest","2","Carbon in dead wood","1990","137","Italy","11.7",""
"0","Forest","2","Carbon in dead wood","1990","58","Libyan Arab Jamahiriya","0.86",""
"0","Forest","2","Carbon in dead wood","1990","164","Lithuania","9.8",""
"0","Forest","2","Carbon in dead wood","1990","5293301","Marshall Islands","0.02",""
"0","Forest","2","Carbon in dead wood","1990","4921994","Micronesia (Federated States of)","0.08",""
"0","Forest","2","Carbon in dead wood","1990","7655168","Monaco","0",""
"0","Forest","2","Carbon in dead wood","1990","643000290","Montenegro","5.3",""
"0","Forest","2","Carbon in dead wood","1990","5293372","Nauru","0",""
"0","Forest","2","Carbon in dead wood","1990","140","Netherlands","0.5",""
"0","Forest","2","Carbon in dead wood","1990","115","New Caledonia","4.99",""
"0","Forest","2","Carbon in dead wood","1990","1","Nigeria","282",""
"0","Forest","2","Carbon in dead wood","1990","5293394","Northern Mariana Islands","0.025",""
"0","Forest","2","Carbon in dead wood","1990","126","Norway","19",""
"0","Forest","2","Carbon in dead wood","1990","5294032","Palau","0.07",""
"0","Forest","2","Carbon in dead wood","1990","84","Philippines","70.55",""
"0","Forest","2","Carbon in dead wood","1990","150","Poland","8",""
"0","Forest","2","Carbon in dead wood","1990","7665786","Puerto Rico","3.42",""
"0","Forest","1","Carbon in below-ground biomass","2010","176","Mexico","355",""
"0","Forest","1","Carbon in below-ground biomass","2010","24","Mauritius","0.44",""
"0","Forest","1","Carbon in below-ground biomass","2010","69","Mauritania","1.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","192","Martinique","1.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","5293301","Marshall Islands","0.49",""
"0","Forest","1","Carbon in below-ground biomass","2010","139","Malta","0.01",""
"0","Forest","1","Carbon in below-ground biomass","2010","68","Mali","61.63",""
"0","Forest","1","Carbon in below-ground biomass","2010","83","Malaysia","622",""
"0","Forest","1","Carbon in below-ground biomass","2010","17","Namibia","44.7",""
"0","Forest","1","Carbon in below-ground biomass","2010","40","Myanmar","276",""
"0","Forest","1","Carbon in below-ground biomass","2010","16","Mozambique","370",""
"0","Forest","1","Carbon in below-ground biomass","2010","57","Morocco","52.17",""
"0","Forest","1","Carbon in below-ground biomass","2010","643000290","Montenegro","8.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","107","Mongolia","113",""
"0","Forest","1","Carbon in below-ground biomass","2010","7655168","Monaco","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","4921994","Micronesia (Federated States of)","4.33",""
"0","Forest","1","Carbon in below-ground biomass","2010","70","Niger","8",""
"0","Forest","1","Carbon in below-ground biomass","2010","1","Nigeria","210",""
"0","Forest","1","Carbon in below-ground biomass","2010","124","New Zealand","254",""
"0","Forest","1","Carbon in below-ground biomass","2010","177","Nicaragua","67.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","140","Netherlands","4.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","115","New Caledonia","10.08",""
"0","Forest","1","Carbon in below-ground biomass","2010","5293372","Nauru","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","35","Nepal","126",""
"0","Forest","1","Carbon in below-ground biomass","2010","212","Peru","1657",""
"0","Forest","1","Carbon in below-ground biomass","2010","84","Philippines","128.4",""
"0","Forest","1","Carbon in below-ground biomass","2010","178","Panama","71.1",""
"0","Forest","1","Carbon in below-ground biomass","2010","118","Papua New Guinea","384.4",""
"0","Forest","1","Carbon in below-ground biomass","2010","36","Pakistan","56",""
"0","Forest","1","Carbon in below-ground biomass","2010","5294032","Palau","2.27",""
"0","Forest","1","Carbon in below-ground biomass","2010","5293394","Northern Mariana Islands","0.646",""
"0","Forest","1","Carbon in below-ground biomass","2010","126","Norway","59",""
"0","Forest","1","Carbon in below-ground biomass","2010","165","Republic of Moldova","5.41",""
"0","Forest","1","Carbon in below-ground biomass","2010","106","Republic of Korea","69",""
"0","Forest","1","Carbon in below-ground biomass","2010","166","Russian Federation","6500",""
"0","Forest","1","Carbon in below-ground biomass","2010","152","Romania","115.15",""
"0","Forest","1","Carbon in below-ground biomass","2010","141","Portugal","29.9",""
"0","Forest","1","Carbon in below-ground biomass","2010","150","Poland","212",""
"0","Forest","1","Carbon in below-ground biomass","2010","96","Qatar","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","7665786","Puerto Rico","3.592",""
"0","Forest","1","Carbon in below-ground biomass","2010","97","Saudi Arabia","1.3",""
"0","Forest","1","Carbon in below-ground biomass","2010","11","Sao Tome and Principe","0.75",""
"0","Forest","1","Carbon in below-ground biomass","2010","155","Serbia","52.2",""
"0","Forest","1","Carbon in below-ground biomass","2010","71","Senegal","80",""
"0","Forest","1","Carbon in below-ground biomass","2010","25","R?union","1",""
"0","Forest","1","Carbon in below-ground biomass","2010","10","Rwanda","7.567",""
"0","Forest","1","Carbon in below-ground biomass","2010","7655310","San Marino","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","643000373","Saint-Barth?lemy","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","120","Solomon Islands","35.2",""
"0","Forest","1","Carbon in below-ground biomass","2010","46","Somalia","76",""
"0","Forest","1","Carbon in below-ground biomass","2010","28","South Africa","168.7",""
"0","Forest","1","Carbon in below-ground biomass","2010","50","Spain","107.03",""
"0","Forest","1","Carbon in below-ground biomass","2010","26","Seychelles","0.69",""
"0","Forest","1","Carbon in below-ground biomass","2010","2","Sierra Leone","41.82",""
"0","Forest","1","Carbon in below-ground biomass","2010","153","Slovakia","37.6",""
"0","Forest","1","Carbon in below-ground biomass","2010","154","Slovenia","39.4",""
"0","Forest","1","Carbon in below-ground biomass","2010","29","Swaziland","4.2",""
"0","Forest","1","Carbon in below-ground biomass","2010","128","Sweden","237.9",""
"0","Forest","1","Carbon in below-ground biomass","2010","142","Switzerland","33",""
"0","Forest","1","Carbon in below-ground biomass","2010","167","Tajikistan","0.8",""
"0","Forest","1","Carbon in below-ground biomass","2010","37","Sri Lanka","10.15",""
"0","Forest","1","Carbon in below-ground biomass","2010","74","Sudan","305",""
"0","Forest","1","Carbon in below-ground biomass","2010","213","Suriname","612.4",""
"0","Forest","1","Carbon in below-ground biomass","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1","Carbon in below-ground biomass","2010","12","Democratic Republic of the Congo","3801",""
"0","Forest","1","Carbon in below-ground biomass","2010","132","Denmark","5.2",""
"0","Forest","1","Carbon in below-ground biomass","2010","75","C?te d'Ivoire","167",""
"0","Forest","1","Carbon in below-ground biomass","2010","105","Democratic People's Republic of Korea","46",""
"0","Forest","1","Carbon in below-ground biomass","2010","53","Egypt","1.437",""
"0","Forest","1","Carbon in below-ground biomass","2010","8","Equatorial Guinea","39.2",""
"0","Forest","1","Carbon in below-ground biomass","2010","72","Djibouti","0.07",""
"0","Forest","1","Carbon in below-ground biomass","2010","187","Dominican Republic","22",""
"0","Forest","1","Carbon in below-ground biomass","2010","7","Congo","665",""
"0","Forest","1","Carbon in below-ground biomass","2010","172","Costa Rica","46",""
"0","Forest","1","Carbon in below-ground biomass","2010","207","Colombia","1317",""
"0","Forest","1","Carbon in below-ground biomass","2010","22","Comoros","0.07",""
"0","Forest","1","Carbon in below-ground biomass","2010","88","Cyprus","0.738",""
"0","Forest","1","Carbon in below-ground biomass","2010","148","Czech Republic","55.3",""
"0","Forest","1","Carbon in below-ground biomass","2010","147","Croatia","59.15",""
"0","Forest","1","Carbon in below-ground biomass","2010","185","Cuba","44",""
"0","Forest","1","Carbon in below-ground biomass","2010","76","Ghana","73.7",""
"0","Forest","1","Carbon in below-ground biomass","2010","134","Germany","323",""
"0","Forest","1","Carbon in below-ground biomass","2010","160","Georgia","43.85",""
